timestamp,label,info
2026-05-26 13:09:31.063,PROTOCOL_BEGIN,
2026-05-26 13:09:31.064,TASK_SEQUENCE_META,source=P1 | preset=Part1 | order=XA->XB->XC
2026-05-26 13:09:31.064,TASK_BEGIN_FRAMELOG_PAUSE,
2026-05-26 13:09:31.064,PHASE_SET,WAITING_BEFORE_BASELINE
2026-05-26 13:09:31.064,TASK_BEGIN,preset=P1 | part=Part1 | order=XA->XB->XC
2026-05-26 13:09:31.067,CONDITION_META,rawCondition=SitNF | condition=sitting none | source=P1 | preset=Part1 | slot=XA | feedbackOn=0
2026-05-26 13:09:31.067,PHASE_SET,WAITING_BEFORE_BASELINE
2026-05-26 13:09:36.103,WAITING_FOR_B_BEFORE_BASELINE,
2026-05-26 13:09:39.937,BASELINE_B_PRESSED,cond=SitNF
2026-05-26 13:09:39.937,PHASE_SET,BASELINE_START
2026-05-26 13:09:39.937,BASELINE_START,
2026-05-26 13:09:50.033,PHASE_SET,BASELINE_END
2026-05-26 13:09:50.033,BASELINE_REFERENCE,condition=sitting none | baselinePitch=0.620 | baselineRoll=0.700 | baselineHeight=1.439
2026-05-26 13:09:50.033,BASELINE_END,
2026-05-26 13:09:50.033,PHASE_SET,WAITING_BEFORE_TASK_START
2026-05-26 13:09:51.743,PHASE_SET,TASK_START
2026-05-26 13:09:51.743,TASK_START,
2026-05-26 13:09:51.744,VIEW_ARC_START,condition=SitNF | segment=1/3 | viewArc=90 | blockInViewArc=1/1 | totalBlock=1/3
2026-05-26 13:09:51.744,BLOCK_STRUCTURE,condition=SitNF | blocksPerViewArc=1 | totalBlocksInCondition=3 | patternsPerBlock=2 | trialsPerPattern=11 | selectionsPerBlock=22 | viewArcSegments=90->180->360 | useTargetSearchTemplates=True | targetTemplateSeed=20260525 | resetTargetTemplatesAtConditionStart=False
2026-05-26 13:09:51.746,SET_START,set=1 | block=1
2026-05-26 13:09:51.746,PHASE_SET,TASK_RUNNING
2026-05-26 13:09:51.747,TARGET_TEMPLATE_SELECTED,condition=SitNF | set=1 | block=1 | blockInViewArc=1/1 | viewArc=90 | patternIndex=0 | patternName=A | templateIndex=1 | templateName=T1_HighJump_Irregular | templateCycle=1 | templateCycleOrder=1-2-4-3-5 | targetOrderOneBased=1-9-3-11-5-10-2-8-4-7-6
2026-05-26 13:09:51.747,TRIAL_READY,set=1 | block=1 | blockInViewArc=1/1 | viewArc=90 | conditionOrderIndex=1 | targetIndex=0 | targetBallOneBased=1 | targetTemplateIndex=1 | targetTemplateName=T1_HighJump_Irregular | targetTemplateCycle=1 | targetTemplateCycleOrder=1-2-4-3-5 | targetTemplatePathOneBased=1-9-3-11-5-10-2-8-4-7-6 | baseColorIndex=0 | targetColor=white
2026-05-26 13:09:53.340,TRIAL_PROGRESS,correct=1
2026-05-26 13:09:53.340,CORRECT_HIT,set=1 | block=1 | blockInViewArc=1/1 | viewArc=90 | patternIndex=0 | trialInPattern=1 | rtSec=1.592 | correct=1 | targetIndex=0 | targetBallOneBased=1 | targetTemplateIndex=1 | targetTemplateName=T1_HighJump_Irregular | targetTemplateCycle=1
2026-05-26 13:09:53.340,TRIAL_READY,set=1 | block=1 | blockInViewArc=1/1 | viewArc=90 | conditionOrderIndex=1 | targetIndex=8 | targetBallOneBased=9 | targetTemplateIndex=1 | targetTemplateName=T1_HighJump_Irregular | targetTemplateCycle=1 | targetTemplateCycleOrder=1-2-4-3-5 | targetTemplatePathOneBased=1-9-3-11-5-10-2-8-4-7-6 | baseColorIndex=0 | targetColor=white
2026-05-26 13:09:54.365,TRIAL_PROGRESS,correct=2
