timestamp,phase,condition,blockIndex,correctTarget,pitch,roll,isSlouching,slouchTimer,normalizedHeight,lateralScore,slouchScore, rulaScore,rulaReason
2026-05-14 12:23:17.238,WAITING_BEFORE_BASELINE,None,0,0,0.123,0.339,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.239,WAITING_BEFORE_BASELINE,sitting none,0,0,0.123,0.339,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.241,BASELINE_START,sitting none,0,0,0.123,0.339,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.242,BASELINE_START,sitting none,0,0,0.123,0.339,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.256,BASELINE_START,sitting none,0,0,0.117,0.351,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.269,BASELINE_START,sitting none,0,0,0.130,0.373,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.283,BASELINE_START,sitting none,0,0,0.141,0.398,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.296,BASELINE_START,sitting none,0,0,0.143,0.400,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.311,BASELINE_START,sitting none,0,0,0.157,0.408,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.324,BASELINE_START,sitting none,0,0,0.156,0.410,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.337,BASELINE_START,sitting none,0,0,0.151,0.417,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.352,BASELINE_START,sitting none,0,0,0.147,0.416,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.366,BASELINE_START,sitting none,0,0,0.147,0.413,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.380,BASELINE_START,sitting none,0,0,0.147,0.411,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.394,BASELINE_START,sitting none,0,0,0.129,0.413,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.408,BASELINE_START,sitting none,0,0,0.102,0.431,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.421,BASELINE_START,sitting none,0,0,0.078,0.437,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.436,BASELINE_START,sitting none,0,0,0.058,0.443,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.449,BASELINE_START,sitting none,0,0,0.054,0.459,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.463,BASELINE_START,sitting none,0,0,0.036,0.451,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.477,BASELINE_START,sitting none,0,0,0.048,0.461,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.491,BASELINE_START,sitting none,0,0,0.033,0.459,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.504,BASELINE_START,sitting none,0,0,0.025,0.470,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.518,BASELINE_START,sitting none,0,0,0.016,0.478,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.532,BASELINE_START,sitting none,0,0,0.004,0.488,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.546,BASELINE_START,sitting none,0,0,0.001,0.508,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.560,BASELINE_START,sitting none,0,0,0.002,0.512,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.575,BASELINE_START,sitting none,0,0,0.012,0.509,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.588,BASELINE_START,sitting none,0,0,0.013,0.507,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.602,BASELINE_START,sitting none,0,0,0.008,0.503,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.616,BASELINE_START,sitting none,0,0,0.004,0.516,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.630,BASELINE_START,sitting none,0,0,0.015,0.513,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.643,BASELINE_START,sitting none,0,0,0.038,0.513,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.657,BASELINE_START,sitting none,0,0,0.055,0.512,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.671,BASELINE_START,sitting none,0,0,0.110,0.510,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.686,BASELINE_START,sitting none,0,0,0.149,0.524,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.699,BASELINE_START,sitting none,0,0,0.140,0.534,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.714,BASELINE_START,sitting none,0,0,0.113,0.535,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.727,BASELINE_START,sitting none,0,0,0.027,0.548,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.741,BASELINE_START,sitting none,0,0,-0.017,0.555,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.755,BASELINE_START,sitting none,0,0,-0.072,0.533,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.768,BASELINE_START,sitting none,0,0,-0.136,0.534,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.783,BASELINE_START,sitting none,0,0,-0.166,0.513,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.796,BASELINE_START,sitting none,0,0,-0.146,0.508,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.810,BASELINE_START,sitting none,0,0,-0.137,0.529,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.824,BASELINE_START,sitting none,0,0,-0.143,0.523,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.838,BASELINE_START,sitting none,0,0,-0.126,0.517,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.852,BASELINE_START,sitting none,0,0,-0.108,0.519,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.866,BASELINE_START,sitting none,0,0,-0.128,0.527,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.880,BASELINE_START,sitting none,0,0,-0.147,0.528,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.894,BASELINE_START,sitting none,0,0,-0.173,0.523,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.907,BASELINE_START,sitting none,0,0,-0.183,0.517,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.922,BASELINE_START,sitting none,0,0,-0.183,0.503,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.936,BASELINE_START,sitting none,0,0,-0.195,0.510,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.950,BASELINE_START,sitting none,0,0,-0.202,0.517,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.964,BASELINE_START,sitting none,0,0,-0.199,0.511,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.977,BASELINE_START,sitting none,0,0,-0.184,0.512,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:17.991,BASELINE_START,sitting none,0,0,-0.184,0.516,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.004,BASELINE_START,sitting none,0,0,-0.185,0.518,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.018,BASELINE_START,sitting none,0,0,-0.175,0.527,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.033,BASELINE_START,sitting none,0,0,-0.159,0.538,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.046,BASELINE_START,sitting none,0,0,-0.176,0.542,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.060,BASELINE_START,sitting none,0,0,-0.207,0.538,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.074,BASELINE_START,sitting none,0,0,-0.215,0.530,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.087,BASELINE_START,sitting none,0,0,-0.201,0.527,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.102,BASELINE_START,sitting none,0,0,-0.199,0.532,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.116,BASELINE_START,sitting none,0,0,-0.184,0.549,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.129,BASELINE_START,sitting none,0,0,-0.178,0.561,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.144,BASELINE_START,sitting none,0,0,-0.187,0.572,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.157,BASELINE_START,sitting none,0,0,-0.172,0.579,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.172,BASELINE_START,sitting none,0,0,-0.161,0.590,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.185,BASELINE_START,sitting none,0,0,-0.145,0.600,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.199,BASELINE_START,sitting none,0,0,-0.130,0.591,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.212,BASELINE_START,sitting none,0,0,-0.112,0.586,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.227,BASELINE_START,sitting none,0,0,-0.093,0.583,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.241,BASELINE_START,sitting none,0,0,-0.100,0.573,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.255,BASELINE_START,sitting none,0,0,-0.104,0.570,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.269,BASELINE_START,sitting none,0,0,-0.090,0.577,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.282,BASELINE_START,sitting none,0,0,-0.075,0.584,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.296,BASELINE_START,sitting none,0,0,-0.089,0.597,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.311,BASELINE_START,sitting none,0,0,-0.104,0.602,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.324,BASELINE_START,sitting none,0,0,-0.119,0.608,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.338,BASELINE_START,sitting none,0,0,-0.123,0.607,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.352,BASELINE_START,sitting none,0,0,-0.120,0.613,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.366,BASELINE_START,sitting none,0,0,-0.101,0.619,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.380,BASELINE_START,sitting none,0,0,-0.082,0.610,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.393,BASELINE_START,sitting none,0,0,-0.098,0.601,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.407,BASELINE_START,sitting none,0,0,-0.113,0.595,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.422,BASELINE_START,sitting none,0,0,-0.142,0.613,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.434,BASELINE_START,sitting none,0,0,-0.147,0.634,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.449,BASELINE_START,sitting none,0,0,-0.145,0.643,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.464,BASELINE_START,sitting none,0,0,-0.161,0.654,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.477,BASELINE_START,sitting none,0,0,-0.231,0.659,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.490,BASELINE_START,sitting none,0,0,-0.277,0.698,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.504,BASELINE_START,sitting none,0,0,-0.314,0.717,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.519,BASELINE_START,sitting none,0,0,-0.330,0.708,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.532,BASELINE_START,sitting none,0,0,-0.320,0.684,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.546,BASELINE_START,sitting none,0,0,-0.319,0.635,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.560,BASELINE_START,sitting none,0,0,-0.298,0.631,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.574,BASELINE_START,sitting none,0,0,-0.291,0.638,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.587,BASELINE_START,sitting none,0,0,-0.274,0.656,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.601,BASELINE_START,sitting none,0,0,-0.258,0.671,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.616,BASELINE_START,sitting none,0,0,-0.200,0.656,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.629,BASELINE_START,sitting none,0,0,-0.156,0.645,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.643,BASELINE_START,sitting none,0,0,-0.152,0.643,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.657,BASELINE_START,sitting none,0,0,-0.175,0.636,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.672,BASELINE_START,sitting none,0,0,-0.180,0.627,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.686,BASELINE_START,sitting none,0,0,-0.188,0.633,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.700,BASELINE_START,sitting none,0,0,-0.170,0.631,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.714,BASELINE_START,sitting none,0,0,-0.189,0.615,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.728,BASELINE_START,sitting none,0,0,-0.182,0.583,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.741,BASELINE_START,sitting none,0,0,-0.122,0.545,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.755,BASELINE_START,sitting none,0,0,-0.055,0.540,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.769,BASELINE_START,sitting none,0,0,0.001,0.559,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.783,BASELINE_START,sitting none,0,0,-0.038,0.555,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.796,BASELINE_START,sitting none,0,0,-0.049,0.563,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.811,BASELINE_START,sitting none,0,0,-0.072,0.566,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.824,BASELINE_START,sitting none,0,0,-0.080,0.569,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.838,BASELINE_START,sitting none,0,0,-0.091,0.578,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.852,BASELINE_START,sitting none,0,0,-0.152,0.589,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.866,BASELINE_START,sitting none,0,0,-0.233,0.614,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.879,BASELINE_START,sitting none,0,0,-0.257,0.619,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.893,BASELINE_START,sitting none,0,0,-0.293,0.638,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.907,BASELINE_START,sitting none,0,0,-0.319,0.634,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.921,BASELINE_START,sitting none,0,0,-0.351,0.636,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.935,BASELINE_START,sitting none,0,0,-0.357,0.664,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.949,BASELINE_START,sitting none,0,0,-0.376,0.665,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.963,BASELINE_START,sitting none,0,0,-0.389,0.653,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.976,BASELINE_START,sitting none,0,0,-0.379,0.634,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:18.991,BASELINE_START,sitting none,0,0,-0.358,0.614,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.005,BASELINE_START,sitting none,0,0,-0.338,0.605,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.018,BASELINE_START,sitting none,0,0,-0.308,0.595,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.033,BASELINE_START,sitting none,0,0,-0.293,0.605,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.047,BASELINE_START,sitting none,0,0,-0.291,0.602,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.061,BASELINE_START,sitting none,0,0,-0.265,0.598,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.074,BASELINE_START,sitting none,0,0,-0.269,0.613,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.088,BASELINE_START,sitting none,0,0,-0.283,0.637,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.102,BASELINE_START,sitting none,0,0,-0.305,0.648,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.116,BASELINE_START,sitting none,0,0,-0.311,0.651,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.129,BASELINE_START,sitting none,0,0,-0.320,0.655,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.144,BASELINE_START,sitting none,0,0,-0.323,0.652,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.157,BASELINE_START,sitting none,0,0,-0.313,0.656,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.172,BASELINE_START,sitting none,0,0,-0.309,0.650,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.186,BASELINE_START,sitting none,0,0,-0.296,0.659,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.199,BASELINE_START,sitting none,0,0,-0.278,0.664,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.213,BASELINE_START,sitting none,0,0,-0.255,0.669,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.227,BASELINE_START,sitting none,0,0,-0.237,0.662,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.240,BASELINE_START,sitting none,0,0,-0.224,0.663,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.255,BASELINE_START,sitting none,0,0,-0.224,0.669,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.269,BASELINE_START,sitting none,0,0,-0.230,0.674,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.282,BASELINE_START,sitting none,0,0,-0.234,0.680,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.296,BASELINE_START,sitting none,0,0,-0.240,0.669,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.310,BASELINE_START,sitting none,0,0,-0.239,0.656,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.325,BASELINE_START,sitting none,0,0,-0.239,0.641,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.337,BASELINE_START,sitting none,0,0,-0.228,0.621,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.352,BASELINE_START,sitting none,0,0,-0.210,0.614,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.366,BASELINE_START,sitting none,0,0,-0.203,0.611,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.379,BASELINE_START,sitting none,0,0,-0.201,0.617,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.393,BASELINE_START,sitting none,0,0,-0.198,0.610,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.408,BASELINE_START,sitting none,0,0,-0.181,0.590,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.421,BASELINE_START,sitting none,0,0,-0.195,0.569,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.435,BASELINE_START,sitting none,0,0,-0.204,0.563,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.449,BASELINE_START,sitting none,0,0,-0.233,0.566,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.463,BASELINE_START,sitting none,0,0,-0.268,0.562,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.476,BASELINE_START,sitting none,0,0,-0.297,0.550,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.491,BASELINE_START,sitting none,0,0,-0.301,0.550,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.505,BASELINE_START,sitting none,0,0,-0.311,0.528,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.519,BASELINE_START,sitting none,0,0,-0.316,0.537,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.532,BASELINE_START,sitting none,0,0,-0.342,0.535,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.547,BASELINE_START,sitting none,0,0,-0.352,0.550,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.561,BASELINE_START,sitting none,0,0,-0.365,0.564,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.574,BASELINE_START,sitting none,0,0,-0.382,0.561,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.588,BASELINE_START,sitting none,0,0,-0.387,0.574,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.602,BASELINE_START,sitting none,0,0,-0.405,0.577,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.616,BASELINE_START,sitting none,0,0,-0.421,0.580,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.630,BASELINE_START,sitting none,0,0,-0.435,0.599,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.644,BASELINE_START,sitting none,0,0,-0.449,0.626,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.658,BASELINE_START,sitting none,0,0,-0.452,0.632,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.671,BASELINE_START,sitting none,0,0,-0.464,0.658,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.685,BASELINE_START,sitting none,0,0,-0.459,0.662,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.699,BASELINE_START,sitting none,0,0,-0.474,0.664,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.713,BASELINE_START,sitting none,0,0,-0.476,0.657,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.727,BASELINE_START,sitting none,0,0,-0.481,0.648,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.740,BASELINE_START,sitting none,0,0,-0.470,0.639,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.754,BASELINE_START,sitting none,0,0,-0.457,0.640,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.769,BASELINE_START,sitting none,0,0,-0.455,0.633,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.782,BASELINE_START,sitting none,0,0,-0.451,0.641,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.796,BASELINE_START,sitting none,0,0,-0.455,0.641,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.810,BASELINE_START,sitting none,0,0,-0.469,0.645,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.823,BASELINE_START,sitting none,0,0,-0.480,0.634,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.837,BASELINE_START,sitting none,0,0,-0.481,0.631,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.851,BASELINE_START,sitting none,0,0,-0.489,0.626,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.866,BASELINE_START,sitting none,0,0,-0.497,0.615,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.879,BASELINE_START,sitting none,0,0,-0.513,0.605,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.894,BASELINE_START,sitting none,0,0,-0.542,0.613,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.908,BASELINE_START,sitting none,0,0,-0.576,0.629,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.920,BASELINE_START,sitting none,0,0,-0.580,0.628,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.936,BASELINE_START,sitting none,0,0,-0.563,0.635,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.949,BASELINE_START,sitting none,0,0,-0.561,0.630,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.963,BASELINE_START,sitting none,0,0,-0.552,0.631,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.976,BASELINE_START,sitting none,0,0,-0.547,0.629,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:19.991,BASELINE_START,sitting none,0,0,-0.548,0.635,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:20.005,BASELINE_START,sitting none,0,0,-0.553,0.641,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:20.019,BASELINE_START,sitting none,0,0,-0.580,0.655,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:20.032,BASELINE_START,sitting none,0,0,-0.576,0.652,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:20.046,BASELINE_START,sitting none,0,0,-0.584,0.659,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:20.060,BASELINE_START,sitting none,0,0,-0.586,0.660,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:20.074,BASELINE_START,sitting none,0,0,-0.585,0.652,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:20.087,BASELINE_START,sitting none,0,0,-0.578,0.651,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:20.102,BASELINE_START,sitting none,0,0,-0.569,0.634,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:20.116,BASELINE_START,sitting none,0,0,-0.544,0.618,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:20.129,BASELINE_START,sitting none,0,0,-0.510,0.602,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:20.144,BASELINE_START,sitting none,0,0,-0.509,0.576,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:20.158,BASELINE_START,sitting none,0,0,-0.501,0.585,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:20.172,BASELINE_START,sitting none,0,0,-0.507,0.583,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:20.186,BASELINE_START,sitting none,0,0,-0.511,0.574,0,0.000,0.000,0,0,0,not_calibrated
2026-05-14 12:23:20.199,BASELINE_START,sitting none,0,0,-0.516,0.560,0,0.000,0.000,0,0,0,not_calibrated
